request_id,department,seniority_level,employee_tenure_months,months_since_last_upgrade,travel_days_per_month,prior_replacements,requires_windows,is_urgent,laptop_brand,laptop_model,cpu,gpu,ram_gb,storage_gb,compute_tier,build_quality,portability,warranty_years,it_tickets_last_year,quantity,requested_unit_price,historical_avg_price,total_amount,vendor_risk_score,vendor_is_official,dept_budget_remaining,dept_policy_cap,target_uc1_is_match,target_uc2_months_to_failure,target_uc3_tco_idr,target_uc3_opex_idr,target_uc4_is_approved
REQ-2026-00822,Sales,Staff,28,36,1.17,1,0,0,Apple,MacBook Air 13,M3,Apple GPU,24,256,2,0.95,1.0,2,2,22,25072889,23912610,551603558,0.681,0,560427348,13500000,1,64.6,32287141.0,7214252.0,0
REQ-2026-00823,HR,Staff,74,17,0.71,2,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,2,0,18,48523259,42080712,873418662,0.049,1,1018189274,11250000,0,50.7,50396505.0,1873246.0,0
REQ-2026-00824,HR,Senior,50,44,0.36,1,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,24,1536,2,0.92,0.75,2,1,19,24993960,25947836,474885240,0.298,1,699265490,15000000,1,56.6,28148468.0,3154508.0,1
REQ-2026-00825,Design,Senior,25,35,1.08,0,0,1,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,2,0,18,10479131,10449979,188624358,0.27,1,332779920,30000000,0,40.7,12012277.0,1533146.0,1
REQ-2026-00826,Finance,Manager,22,7,1.38,1,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,48,1024,4,0.9,0.25,1,1,8,41178143,39767905,329425144,0.248,1,580300023,27000000,0,38.3,44873402.0,3695259.0,1
REQ-2026-00827,Sales,Staff,48,24,1.18,1,0,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,1,1,11,36829685,34299826,405126535,0.185,1,519193383,13500000,0,40.4,39521805.0,2692120.0,0
REQ-2026-00828,Design,Staff,47,43,1.43,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,3,2,24,43045081,41261818,1033081944,0.679,0,1733257892,22500000,0,55.0,46918289.0,3873208.0,0
REQ-2026-00829,HR,Senior,43,50,0.19,2,0,0,Dell,Inspiron 15,Core i5,Integrated,8,1536,1,0.5,0.6,1,2,9,15076275,13521891,135686475,0.157,1,139198027,15000000,1,29.6,21564960.0,6488685.0,1
REQ-2026-00830,Design,Manager,65,43,1.49,1,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,3,0,23,15654545,20305100,360054535,0.456,1,2181383627,40500000,1,46.4,20477712.0,4823167.0,1
REQ-2026-00831,Sales,Staff,43,11,7.7,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,512,4,0.95,0.85,2,0,1,36005621,31531047,36005621,0.356,1,35883636,13500000,0,51.8,40424611.0,4418990.0,0
REQ-2026-00832,Finance,Staff,50,34,1.14,0,1,1,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,1,0,10,22811604,24539251,228116040,0.467,1,165621029,15000000,1,59.5,24211542.0,1399938.0,0
REQ-2026-00833,Sales,Staff,22,25,0.79,0,0,0,Dell,Latitude 7450,Core i7,Integrated,16,1536,2,0.85,0.85,1,0,11,24964892,26164877,274613812,0.509,0,256490569,13500000,1,36.4,26671773.0,1706881.0,0
REQ-2026-00834,HR,Manager,48,48,0.42,0,0,0,Dell,Inspiron 15,Core i5,Integrated,16,512,1,0.5,0.6,1,1,13,10472187,11103782,136138431,0.64,0,636064402,20250000,1,34.5,14279249.0,3807062.0,1
REQ-2026-00835,Design,Manager,36,46,0.77,0,0,1,Dell,Precision 5690,Core i9,RTX 3500,32,3072,4,0.85,0.35,3,2,19,44948171,49271079,854015249,0.314,1,2412631923,40500000,1,56.1,49979675.0,5031504.0,1
REQ-2026-00836,Design,Senior,8,33,1.26,0,0,0,Dell,Inspiron 15,Core i5,Integrated,16,512,1,0.5,0.6,2,2,18,12077082,12541687,217387476,0.504,0,1438801615,30000000,0,53.5,17913868.0,5836786.0,1
REQ-2026-00837,IT,Staff,10,1,1.2,1,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,2,1,10,11092546,9992444,110925460,0.526,1,396902033,24000000,0,44.5,14367605.0,3275059.0,1
REQ-2026-00838,Sales,Senior,48,21,6.2,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,256,1,0.45,0.65,3,7,23,13752526,12146683,316308098,0.289,1,1014383085,18000000,1,32.3,26110724.0,12358198.0,1
REQ-2026-00839,Sales,Senior,14,32,1.81,0,0,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,2048,4,0.55,0.3,2,0,20,36170246,39004626,723404920,0.627,0,333228625,18000000,1,45.8,37581012.0,1410766.0,0
REQ-2026-00840,Finance,Manager,25,29,0.82,1,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,256,1,0.45,0.65,3,2,17,13895883,12018655,236230011,0.528,0,1381147894,27000000,1,34.7,18025452.0,4129569.0,1
REQ-2026-00841,Sales,Director,26,25,3.96,1,1,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,3,0,16,35532222,40684847,568515552,0.161,1,511180442,34200000,0,62.2,37312887.0,1780665.0,1
REQ-2026-00842,Design,Senior,123,35,0.98,1,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,1024,2,0.8,0.95,1,0,8,33283556,25355045,266268448,0.292,1,484877851,30000000,1,49.6,35338138.0,2054582.0,0
REQ-2026-00843,Medical Staff,Staff,6,64,0.51,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,1024,2,0.8,0.95,1,0,16,30029891,24411317,480478256,0.454,1,199160543,16500000,1,35.2,31702050.0,1672159.0,0
REQ-2026-00844,Design,Senior,27,49,0.31,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,32,2048,4,0.85,0.35,2,1,5,44891761,41341423,224458805,0.139,1,195669560,30000000,0,41.1,47762182.0,2870421.0,1
REQ-2026-00845,Medical Staff,Staff,85,22,0.18,1,1,0,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,1,1,4,30836493,31652743,123345972,0.489,1,201605791,16500000,1,39.8,33403831.0,2567338.0,1
REQ-2026-00846,Finance,Senior,54,52,0.8,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,1,1,1,19038623,16122921,19038623,0.101,0,63867060,20000000,1,37.2,22917279.0,3878656.0,1
REQ-2026-00847,Sales,Manager,8,23,5.91,1,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,1,1,23353498,20203427,23353498,0.337,1,44683396,24300000,1,34.4,26693867.0,3340369.0,1
REQ-2026-00848,Medical Staff,Senior,68,38,0.93,0,0,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,2,4,2,23112847,19458431,46225694,0.499,0,153789158,22000000,1,37.3,34465619.0,11352772.0,1
REQ-2026-00849,Medical Staff,Staff,56,31,2.53,1,1,0,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,3,2,15,14415216,13427888,216228240,0.206,1,278525741,16500000,1,46.1,17573592.0,3158376.0,1
REQ-2026-00850,Medical Staff,Staff,90,19,1.24,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,32,1536,2,0.8,0.95,2,1,18,27348394,30504339,492271092,0.345,0,517455640,16500000,1,38.8,29873632.0,2525238.0,0
REQ-2026-00851,Finance,Manager,23,49,0.4,0,0,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,3,3,5,11801717,11279335,59008585,0.651,1,398452724,27000000,1,56.1,18866885.0,7065168.0,1
REQ-2026-00852,HR,Senior,48,17,0.29,0,1,1,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,1,0,6,7823061,9855228,46938366,0.422,1,139274913,15000000,1,31.1,10239115.0,2416054.0,1
REQ-2026-00853,Finance,Senior,103,57,0.71,0,1,0,Asus,Vivobook 14,Core i5,Integrated,16,1024,1,0.5,0.7,1,2,3,14208717,13935772,42626151,0.616,1,23403645,20000000,1,52.4,18177591.0,3968874.0,1
REQ-2026-00854,Sales,Senior,154,27,1.86,0,1,0,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,1,3,23,11192532,9283777,257428236,0.268,0,2274063707,18000000,1,36.9,17037647.0,5845115.0,1
REQ-2026-00855,Design,Senior,8,20,0.54,2,0,1,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,1,23,21881686,20966335,503278778,0.347,1,644906026,30000000,1,44.2,25204643.0,3322957.0,1
REQ-2026-00856,HR,Staff,40,37,0.22,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,48,1024,4,0.55,0.3,1,0,16,36807356,36798902,588917696,0.587,1,522973444,11250000,0,36.2,38094119.0,1286763.0,0
REQ-2026-00857,IT,Staff,4,53,2.16,0,0,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,3,1,7,12026017,12443388,84182119,0.088,1,624837418,24000000,0,27.3,15313897.0,3287880.0,1
REQ-2026-00858,HR,Senior,43,37,0.67,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,32,1024,4,0.55,0.3,2,0,6,32441035,35326716,194646210,0.323,1,222697404,15000000,0,42.9,33689124.0,1248089.0,0
REQ-2026-00859,Medical Staff,Staff,27,1,0.91,0,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,512,2,0.92,0.75,2,0,15,17803658,17468963,267054870,0.536,0,89652269,16500000,1,66.5,19203159.0,1399501.0,0
REQ-2026-00860,Finance,Staff,21,30,0.32,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,24,1536,2,0.8,0.95,3,0,11,30883843,29819160,339722273,0.136,1,316313162,15000000,1,51.5,32119621.0,1235778.0,1
REQ-2026-00861,Finance,Manager,45,13,0.29,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,32,3072,4,0.85,0.35,2,2,20,49629210,46054034,992584200,0.067,1,1069761442,27000000,0,50.7,56275630.0,6646420.0,1
REQ-2026-00862,Finance,Director,37,25,0.25,0,1,0,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,2,1,18,36938226,31871207,664888068,0.625,1,2257191655,38000000,1,56.1,40878109.0,3939883.0,1
REQ-2026-00863,Design,Staff,48,39,1.29,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,1280,2,0.95,1.0,2,1,8,23107487,23408589,184859896,0.396,0,781065030,22500000,0,62.5,29273431.0,6165944.0,1
REQ-2026-00864,Sales,Director,71,31,1.34,0,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,3,0,22,21833386,23015250,480334492,0.189,1,383464576,34200000,1,66.7,23336581.0,1503195.0,1
REQ-2026-00865,Finance,Senior,36,4,1.35,0,0,0,HP,ProBook 445,Ryzen 5,Radeon,16,512,1,0.6,0.7,2,0,14,14907540,14895808,208705560,0.466,0,147806703,20000000,1,45.7,16106815.0,1199275.0,0
REQ-2026-00866,Design,Senior,40,44,0.42,0,0,0,HP,ZBook Firefly,Core i7,RTX A500,32,1024,3,0.8,0.6,3,1,23,30259384,32487770,695965832,0.785,1,802842757,30000000,1,46.8,33105844.0,2846460.0,1
REQ-2026-00867,Finance,Staff,28,52,0.7,1,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,48,2048,4,0.55,0.3,1,1,8,49688168,42783630,397505344,0.289,1,95213594,15000000,1,31.7,53451191.0,3763023.0,0
REQ-2026-00868,Medical Staff,Senior,74,21,1.9,0,0,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,1,0,16,26838399,23486253,429414384,0.361,0,1129862834,22000000,1,40.0,28509024.0,1670625.0,1
REQ-2026-00869,Medical Staff,Senior,34,21,1.81,0,1,1,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,1,1,23,11721445,12611538,269593235,0.48,0,1364220848,22000000,1,35.6,14925523.0,3204078.0,1
REQ-2026-00870,Finance,Staff,70,18,0.31,0,1,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1024,4,0.55,0.3,1,3,19,34787211,33582484,660957009,0.354,1,587881526,15000000,0,41.2,39905913.0,5118702.0,0
REQ-2026-00871,HR,Director,35,47,0.18,0,0,0,Asus,ROG Zephyrus,Core i9,RTX 4070,40,1536,4,0.55,0.3,3,1,13,41511968,41979935,539655584,0.233,0,930426940,28500000,0,42.7,46729916.0,5217948.0,1
REQ-2026-00872,Medical Staff,Manager,22,31,1.16,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,1,0,9,39898188,38618844,359083692,0.498,1,456758617,29700000,1,44.1,41495491.0,1597303.0,1
REQ-2026-00873,Medical Staff,Senior,40,35,0.73,1,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,512,4,0.95,0.85,2,0,22,35134188,31669328,772952136,0.119,1,1517805250,22000000,0,54.9,39468864.0,4334676.0,0
REQ-2026-00874,HR,Senior,120,16,0.2,1,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,2,1,25,9136292,8849515,228407300,0.505,1,700902019,15000000,1,32.6,13304627.0,4168335.0,1
REQ-2026-00875,HR,Senior,64,47,0.14,0,0,0,Dell,Precision 5690,Core i9,RTX 3500,48,2048,4,0.85,0.35,1,0,14,41898067,46106224,586572938,0.245,0,137308598,15000000,0,46.9,43480908.0,1582841.0,0
REQ-2026-00876,Design,Senior,22,35,0.45,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,2,1,7,9274975,9408107,64924825,0.168,0,523018677,30000000,0,29.6,12982535.0,3707560.0,1
REQ-2026-00877,Design,Staff,17,11,1.08,0,0,0,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,0,24,10993283,9905927,263838792,0.144,1,697788238,22500000,0,24.1,14526843.0,3533560.0,1
REQ-2026-00878,HR,Senior,47,33,0.53,2,0,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,16,1536,3,0.9,0.95,2,0,6,28052859,30880539,168317154,0.55,1,124442780,15000000,0,40.9,29470422.0,1417563.0,0
REQ-2026-00879,HR,Manager,65,1,0.51,0,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,2,0,10,26767647,24517823,267676470,0.23,1,309868293,20250000,1,35.2,28260117.0,1492470.0,1
REQ-2026-00880,Design,Staff,42,26,0.22,2,0,1,Dell,Latitude 7450,Core i7,Integrated,24,1024,2,0.85,0.85,1,2,16,26015213,25116308,416243408,0.18,1,1440726497,22500000,1,48.6,30542121.0,4526908.0,1
REQ-2026-00881,Design,Senior,1,43,0.73,0,0,0,Asus,Vivobook 14,Core i5,Integrated,16,1536,1,0.5,0.7,3,2,12,18790367,18976783,225484404,0.319,0,1040842151,30000000,0,35.8,24268293.0,5477926.0,1
REQ-2026-00882,HR,Director,34,42,0.64,0,1,0,Lenovo,ThinkPad X1,Core i7,Iris Xe,24,1024,3,0.9,0.95,3,0,15,30525735,31938708,457886025,0.174,1,887481164,28500000,0,62.9,32315227.0,1789492.0,1
REQ-2026-00883,Medical Staff,Senior,22,43,2.41,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,2,0,23,19432993,19236178,446958839,0.346,1,746764059,22000000,1,65.6,24710750.0,5277757.0,1
REQ-2026-00884,HR,Staff,24,24,0.77,0,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,1024,2,0.65,0.8,2,1,11,20944294,20970364,230387234,0.595,1,238494485,11250000,1,42.5,23184625.0,2240331.0,1
REQ-2026-00885,Design,Staff,20,23,0.73,1,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,256,1,0.45,0.65,2,0,23,10025912,10714252,230595976,0.302,0,1107168335,22500000,0,32.4,11707357.0,1681445.0,1
REQ-2026-00886,IT,Manager,13,16,0.85,1,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,2,0,12,18065415,18675017,216784980,0.388,1,5286116264,43200000,0,37.8,19656494.0,1591079.0,1
REQ-2026-00887,Medical Staff,Staff,27,13,2.54,0,1,1,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,1,1,10,19322716,21202159,193227160,0.387,0,332613642,16500000,1,31.1,23579050.0,4256334.0,1
REQ-2026-00888,Design,Staff,65,36,1.48,0,0,1,Lenovo,ThinkPad P16,Core i9,RTX A2000,40,1024,4,0.9,0.25,1,1,19,45037552,39364617,855713488,0.558,0,729609478,22500000,1,47.7,47005793.0,1968241.0,0
REQ-2026-00889,Finance,Staff,44,44,0.8,1,1,0,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,2,2,25,14597233,12938746,364930825,0.716,1,624751267,15000000,0,41.7,19064333.0,4467100.0,1
REQ-2026-00890,Finance,Staff,17,43,0.11,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,18,1536,4,0.95,0.85,3,0,6,43811334,37144656,262868004,0.27,0,438803068,15000000,0,54.2,48467372.0,4656038.0,0
REQ-2026-00891,HR,Staff,77,41,0.13,0,1,0,HP,OmniBook 5,Ryzen 7,Radeon,24,512,2,0.65,0.8,1,2,23,19671266,18967337,452439118,0.146,0,239642173,11250000,1,31.0,24459721.0,4788455.0,0
REQ-2026-00892,Sales,Senior,35,32,2.7,1,0,1,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,2,1,10,9265021,9257638,92650210,0.671,0,231671908,18000000,1,26.3,13061101.0,3796080.0,1
REQ-2026-00893,Design,Staff,48,27,0.78,0,0,0,Asus,Vivobook 14,Core i5,Integrated,16,512,1,0.5,0.7,2,1,23,15826507,13223417,364009661,0.475,1,718292366,22500000,0,33.0,19047738.0,3221231.0,1
REQ-2026-00894,HR,Senior,26,18,0.13,0,0,0,Lenovo,ThinkPad P16,Core i9,RTX A2000,48,1536,4,0.9,0.25,3,2,23,50353660,43234210,1158134180,0.184,0,482357252,15000000,1,45.2,54981479.0,4627819.0,0
REQ-2026-00895,IT,Manager,14,30,0.66,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,8,768,2,0.95,1.0,2,1,10,19364508,20710528,193645080,0.33,0,553933610,43200000,0,56.2,26036098.0,6671590.0,1
REQ-2026-00896,HR,Senior,19,36,0.19,0,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,512,2,0.65,0.8,1,0,17,20183278,17866219,343115726,0.184,0,449126555,15000000,1,30.9,22332125.0,2148847.0,1
REQ-2026-00897,HR,Director,39,22,0.48,0,1,0,Lenovo,ThinkPad T14,Core i5,Integrated,16,1024,2,0.92,0.75,1,0,2,23776396,18676559,47552792,0.289,0,60149343,28500000,1,46.6,25878873.0,2102477.0,1
REQ-2026-00898,Medical Staff,Senior,15,42,0.21,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,1,1,14,8058996,7784221,112825944,0.427,0,889088613,22000000,1,32.5,11989020.0,3930024.0,1
REQ-2026-00899,Finance,Manager,42,40,0.33,0,0,0,HP,OmniBook 5,Ryzen 7,Radeon,16,1536,2,0.65,0.8,1,1,4,20811872,20971192,83247488,0.162,1,377404810,27000000,1,61.2,24205637.0,3393765.0,1
REQ-2026-00900,Medical Staff,Manager,21,27,0.14,1,1,0,HP,OmniBook 5,Ryzen 7,Radeon,16,1024,2,0.65,0.8,1,2,3,22143446,19105648,66430338,0.253,0,171008765,29700000,1,42.3,27849485.0,5706039.0,1
REQ-2026-00901,HR,Senior,42,52,0.44,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,48,2048,4,0.85,0.35,1,1,23,43911342,45550602,1009960866,0.122,0,379393409,15000000,0,54.2,47115142.0,3203800.0,0
REQ-2026-00902,Finance,Senior,37,25,0.21,1,1,1,Lenovo,ThinkPad P16,Core i9,RTX A2000,32,1024,4,0.9,0.25,1,2,6,37227685,36162812,223366110,0.165,1,256633228,20000000,1,41.4,40751699.0,3524014.0,1
REQ-2026-00903,Sales,Senior,65,27,5.49,0,1,1,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,1,2,13,11252311,11671148,146280043,0.458,1,140031507,18000000,1,40.3,16499292.0,5246981.0,1
REQ-2026-00904,Finance,Senior,6,32,0.34,1,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,1,2,22,8592325,7788770,189031150,0.147,1,1220478238,20000000,1,25.4,15881011.0,7288686.0,1
REQ-2026-00905,Medical Staff,Staff,84,17,2.03,1,0,0,Apple,MacBook Air 13,M3,Apple GPU,16,256,2,0.95,1.0,1,1,3,21368827,20229382,64106481,0.32,0,71147362,16500000,1,50.8,26873057.0,5504230.0,1
REQ-2026-00906,Sales,Senior,44,34,11.02,0,1,1,Asus,Vivobook 14,Core i5,Integrated,16,1024,1,0.5,0.7,2,3,8,15130165,16007819,121041320,0.197,0,214295699,18000000,1,27.8,22244548.0,7114383.0,1
REQ-2026-00907,Finance,Staff,29,30,0.63,0,0,0,Asus,Vivobook 14,Core i5,Integrated,8,1536,1,0.5,0.7,3,2,6,16952346,16287182,101714076,0.229,0,91560131,15000000,0,43.2,20026965.0,3074619.0,1
REQ-2026-00908,IT,Senior,30,52,0.8,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,1,2,16,11657986,9448878,186527776,0.311,1,1489615184,32000000,0,25.5,18371977.0,6713991.0,1
REQ-2026-00909,HR,Senior,48,49,0.37,0,1,0,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,3,0,25,36102920,33147643,902573000,0.111,1,1155111000,15000000,0,52.7,37586021.0,1483101.0,0
REQ-2026-00910,HR,Manager,55,34,0.12,0,1,0,Dell,Precision 5690,Core i9,RTX 3500,40,2048,4,0.85,0.35,2,0,25,47987698,44192285,1199692450,0.34,0,728701535,20250000,0,36.3,49373360.0,1385662.0,0
REQ-2026-00911,Medical Staff,Director,22,33,1.78,0,1,1,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,256,1,0.45,0.65,2,4,17,9240015,8573233,157080255,0.033,1,901189386,41800000,0,39.9,22741462.0,13501447.0,1
REQ-2026-00912,Finance,Director,17,33,1.22,0,1,0,Apple,MacBook Pro 14,M3 Pro,Apple GPU,26,512,4,0.95,0.85,2,2,12,37928157,34469385,455137884,0.2,1,1258138820,38000000,0,54.3,46366880.0,8438723.0,1
REQ-2026-00913,Medical Staff,Senior,32,49,0.18,0,1,1,HP,ZBook Firefly,Core i7,RTX A500,40,1024,3,0.8,0.6,1,0,16,34537117,30245822,552593872,0.087,1,671488760,22000000,1,46.2,36165524.0,1628407.0,1
REQ-2026-00914,HR,Staff,34,70,0.11,2,1,0,Asus,ExpertBook B9,Core i7,Iris Xe,16,1536,2,0.8,0.95,3,0,24,33918375,28152435,814041000,0.472,1,659606977,11250000,1,34.7,35734937.0,1816562.0,0
REQ-2026-00915,HR,Senior,59,28,0.65,0,1,1,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,3,0,7,29270477,27758005,204893339,0.286,0,173709782,15000000,1,50.6,31033101.0,1762624.0,0
REQ-2026-00916,Sales,Staff,17,24,2.98,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,16,1280,2,0.95,1.0,1,1,21,23366786,22893579,490702506,0.332,0,1079368603,13500000,1,44.3,29089198.0,5722412.0,1
REQ-2026-00917,Design,Staff,38,27,1.08,1,0,1,Asus,Vivobook 14,Core i5,Integrated,8,512,1,0.5,0.7,1,2,8,10408463,10074673,83267704,0.642,1,545577016,22500000,0,30.8,16546811.0,6138348.0,1
REQ-2026-00918,HR,Staff,40,33,0.37,0,0,0,Apple,MacBook Air 13,M3,Apple GPU,8,1280,2,0.95,1.0,2,4,24,22373283,22175788,536958792,0.355,0,328171321,11250000,1,61.2,30724454.0,8351171.0,0
REQ-2026-00919,Design,Manager,73,18,0.18,0,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,24,512,2,0.92,0.75,2,0,1,19698154,20832187,19698154,0.392,0,160518661,40500000,1,52.1,21550483.0,1852329.0,1
REQ-2026-00920,Medical Staff,Staff,45,20,1.24,2,0,1,Asus,ExpertBook B9,Core i7,Iris Xe,16,1024,2,0.8,0.95,2,0,25,27409044,25064379,685226100,0.316,0,1574786822,16500000,0,50.1,28762520.0,1353476.0,1
REQ-2026-00921,Design,Staff,3,46,0.99,0,0,0,Lenovo,ThinkPad T14,Core i5,Integrated,32,512,2,0.92,0.75,1,0,21,25548077,20414068,536509617,0.517,0,734272099,22500000,1,65.9,26457248.0,909171.0,1
REQ-2026-00922,HR,Staff,23,35,0.38,1,1,0,HP,ProBook 445,Ryzen 5,Radeon,8,512,1,0.6,0.7,2,2,4,14813049,12744439,59252196,0.321,1,140681380,11250000,1,35.4,18582169.0,3769120.0,1
REQ-2026-00923,Medical Staff,Director,68,18,0.31,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,768,1,0.45,0.65,1,0,11,12950469,11986958,142455159,0.351,0,408333593,41800000,1,33.9,14823398.0,1872929.0,1
REQ-2026-00924,Design,Manager,94,16,0.07,2,0,0,Dell,Latitude 7450,Core i7,Integrated,16,512,2,0.85,0.85,3,4,8,27441856,23977004,219534848,0.549,0,172024866,40500000,1,52.3,38097477.0,10655621.0,1
REQ-2026-00925,IT,Manager,76,31,1.53,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,8,1024,1,0.6,0.7,3,2,8,19423332,16058626,155386656,0.442,1,617862844,43200000,0,63.0,25685985.0,6262653.0,1
REQ-2026-00926,Finance,Staff,47,20,0.12,0,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,2,3,7,11513703,10652646,80595921,0.326,1,57053692,15000000,1,30.6,18517209.0,7003506.0,1
REQ-2026-00927,Finance,Manager,19,20,0.69,0,1,0,HP,ProBook 445,Ryzen 5,Radeon,24,512,1,0.6,0.7,3,1,13,23143267,17770737,300862471,0.309,0,415614213,27000000,1,33.0,27054676.0,3911409.0,1
REQ-2026-00928,Finance,Staff,59,41,0.38,0,1,0,Apple,MacBook Air 13,M3,Apple GPU,8,256,2,0.95,1.0,1,1,14,19206255,17313277,268887570,0.397,1,622019975,15000000,0,50.1,24518133.0,5311878.0,1
REQ-2026-00929,IT,Manager,62,38,0.84,1,1,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,16,1280,1,0.45,0.65,2,1,11,15489475,14760015,170384225,0.436,1,259477459,43200000,0,33.7,19191328.0,3701853.0,1
REQ-2026-00930,Design,Senior,16,22,1.27,0,0,0,Asus,Vivobook 14,Core i5,Integrated,16,512,1,0.5,0.7,3,0,12,14304459,14347891,171653508,0.322,1,622793879,30000000,0,54.0,15794546.0,1490087.0,1
REQ-2026-00931,IT,Staff,93,27,0.87,0,0,0,Lenovo,IdeaPad Slim 3,Core i3,Integrated,8,768,1,0.45,0.65,1,0,19,10803008,9909687,205257152,0.18,0,1521943056,24000000,0,30.6,13576507.0,2773499.0,1
REQ-2026-00932,Medical Staff,Senior,29,43,1.23,0,0,1,Dell,Inspiron 15,Core i5,Integrated,8,512,1,0.5,0.6,2,1,25,9335471,10663800,233386775,0.489,0,1150598422,22000000,0,39.1,12723117.0,3387646.0,1
